N,Acc2_Mean,Acc2_Std,F12_Mean,F12_Std,Prec2_Mean,Prec2_Std,Rec2_Mean,Rec2_Std,Acc4_Mean,Acc4_Std,F14_Mean,F14_Std,Prec4_Mean,Prec4_Std,Rec4_Mean,Rec4_Std,TrainTime_Mean_s,TrainTime_Std_s,Test2_Infer_Mean_s,Test2_Infer_Std_s,Test2_Viz_Mean_s,Test2_Viz_Std_s,Test4_Infer_Mean_s,Test4_Infer_Std_s,Test4_Viz_Mean_s,Test4_Viz_Std_s
5,0.77875,0.13088138714118214,0.7627593022361608,0.1401798410403881,0.806277835905004,0.12480540403708111,0.77875,0.13088138714118214,0.709,0.1483602035587711,0.6815864036143882,0.16558886823042493,0.7777511482163759,0.11051458942886484,0.7090000000000001,0.1483602035587711,54.480536775,10.135373253968961,2.440554937500014,0.33139604599808153,6.7384608125000085,0.5194635142164176,2.0841240249999817,0.30634452857364186,6.208432249999994,0.5876382521856547
6,0.87175,0.03305960526080128,0.8594448063479854,0.044915649360703816,0.896731801056305,0.034979960328601505,0.87175,0.033059605260801275,0.8330625,0.06780138157700034,0.8193798638968592,0.07997390112985432,0.858668844167552,0.06350651552687571,0.8330625,0.06780138157700034,77.11658093749999,3.1152710810450817,3.063815012499944,0.12103659121772209,7.900425262499965,0.47794787612324624,2.7597460874999626,0.13859250489315772,7.447968899999992,0.3949409700466019
7,0.8251875,0.06696218032404559,0.8070036441876338,0.07787228545122947,0.8412677963804549,0.07608160956763241,0.8251875,0.06696218032404559,0.7725624999999999,0.09890065643740693,0.7559776430525803,0.10954584631510415,0.8039177809972864,0.07680862702787254,0.7725625,0.09890065643740693,157.1426205125,91.01240903951556,6.518878574999974,4.102325221418549,16.526647087499924,10.86731371247104,5.436551575000038,3.2460580850734884,13.644701775000016,7.915681282125396
8,0.9051875,0.0577840470523656,0.8989996642982737,0.06439661535355326,0.925515564916052,0.03970199692726042,0.9051875,0.057784047052365596,0.8685625,0.07130061250613488,0.8583813244190255,0.08079849509743013,0.891721469875987,0.05583571825144262,0.8685625000000001,0.07130061250613488,89.43538830000023,2.899915928547117,3.2829927749998546,0.032351212124700233,8.118075500000032,0.2239006597858112,2.9016766375000884,0.04788540243243003,7.527414862500223,0.0811467899400733
9,0.9485625,0.021625270952059763,0.9471829482728038,0.02360820796133844,0.9568456377020442,0.013210706987143437,0.9485625,0.02162527095205975,0.9275625,0.037259593982624135,0.9263783160968881,0.039179029616815526,0.9364058422476635,0.03279887815867853,0.9275625000000001,0.03725959398262414,100.76132558749987,1.4015127755092962,3.512381312499997,0.10854558475710756,8.3836804875001,0.1784528255012025,3.0873494250000704,0.1472576094899966,7.815624962499896,0.12318400379342938
10,0.9023749999999999,0.06797230594146413,0.8960290611507088,0.07621810357842057,0.9149371194336786,0.06673396924558256,0.9023749999999999,0.06797230594146411,0.866625,0.08019147008878189,0.8606503093077533,0.0870026430147415,0.8916493299932522,0.06886968813761962,0.866625,0.08019147008878189,136.56299541249996,37.80866942401878,4.640297899999837,3.102407359756125,11.005117849999806,7.214420121188925,3.957848275000174,2.4559626634919063,7.950189250000108,0.7039129116927383
11,0.941125,0.04589032441593762,0.9356921669696057,0.05875254694040924,0.955084624265909,0.022489203472686733,0.941125,0.04589032441593763,0.9097500000000001,0.058382360349680966,0.9014295488095809,0.07152949331737408,0.9254003363664358,0.0419006624291011,0.90975,0.058382360349680945,140.22954122500016,58.78594560827616,4.88461301250004,3.4703150968104257,11.220409949999862,7.448552426506447,3.252544362499407,0.42356802838444296,9.403817375000017,3.3183031266459717
12,0.9378124999999999,0.03386271686899915,0.9359866022177032,0.03585078876922577,0.9499684392265938,0.02350838693672942,0.9378125,0.03386271686899917,0.8785624999999999,0.0592802862994942,0.8731409969346536,0.0631137896668697,0.9082891687133698,0.0429289576752362,0.8785625,0.059280286299494216,118.83257893750056,1.6661433877029268,3.5940236124999956,0.09701533044338682,8.477655062499707,0.08457743883835421,3.1976289624997207,0.07968694581105082,7.921472387499762,0.11934736247043433
13,0.85475,0.06944377221896864,0.8325069909873449,0.08578853211910388,0.8904090602611491,0.06304556259630378,0.85475,0.06944377221896864,0.8381875000000001,0.09035760119519551,0.8203715673967682,0.10074580563203829,0.888141679246393,0.07156040187092014,0.8381875000000001,0.09035760119519551,127.31501837499991,2.6877253834769173,3.621533324999973,0.06426746524372536,8.504183300000022,0.10888429361665321,3.2086167374995966,0.07282117170933539,7.935246412499737,0.07190621853565714
14,0.94775,0.04307261310856354,0.9449120525204695,0.04916926423191102,0.9607877314659408,0.025445143962928272,0.9477500000000001,0.0430726131085635,0.8875,0.0502369386009936,0.8774560677454746,0.06198122753000511,0.9198635178242038,0.02597423523329125,0.8875,0.05023693860099359,129.97348542500026,3.603706018119261,3.6189939000000777,0.050575013403883685,8.577476762499828,0.09744975912623824,3.269540012500329,0.03973679555262865,7.989659362500333,0.07569447238713684
